Fecha,Cliente,TipoVenta,Clase,Aparato,Paquete,Fitpass,Sucursal,Total
2023-01-23,Claudia Gutiérrez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,180
2023-01-24,Valeria García,Paquete,Reformer,Reformer,8,No,Condesa,3267
2023-01-24,Natalia Cruz,Fitpass,Reformer,Reformer,0,Sí,Roma,195
2023-01-24,Renata Vázquez,Paquete,Cadillac,Cadillac,8,No,Roma,2989
2023-01-24,Claudia Gutiérrez,Paquete,Cadillac,Cadillac,12,No,Condesa,4427
2023-01-24,Laura Hernández,Fitpass,Reformer,Reformer,0,Sí,Condesa,226
2023-01-24,Javier Hernández,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,420
2023-01-24,Alejandro Hernández,Paquete,Cadillac,Cadillac,24,No,Roma,8295
2023-01-24,Diego Hernández,Fitpass,Reformer,Reformer,0,Sí,Polanco,232
2023-01-24,Claudia Sánchez,Fitpass,Reformer,Reformer,0,Sí,Roma,198
2023-01-24,Mateo Gómez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,415
2023-01-24,Sofía Torres,Fitpass,Reformer,Reformer,0,Sí,Condesa,186
2023-01-24,Paula Mendoza,Fitpass,Chair,Chair,0,Sí,Polanco,219
2023-01-25,Alejandro Jiménez,Paquete,Chair,Chair,12,No,Polanco,4183
2023-01-25,Javier Jiménez,Clase Individual,Reformer,Reformer,0,No,Condesa,454
2023-01-25,Victoria Reyes,Paquete,Reformer,Reformer,8,No,Roma,3009
2023-01-25,Renata Torres,Paquete,Reformer,Reformer,12,No,Polanco,4612
2023-01-25,Laura Mendoza,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3011
2023-01-25,Gabriela Ramírez,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4152
2023-01-25,Regina Pérez,Fitpass,Chair,Chair,0,Sí,Condesa,233
2023-01-26,Javier García,Fitpass,Chair,Chair,0,Sí,Condesa,187
2023-01-26,Gabriela González,Paquete,Reformer,Reformer,12,No,Condesa,4672
2023-01-26,Carlos Martínez,Paquete,Reformer,Reformer,8,No,Polanco,3102
2023-01-26,Luis Gutiérrez,Fitpass,Chair,Chair,0,Sí,Roma,209
2023-01-26,Rodrigo López,Clase Individual,Reformer,Reformer,0,No,Polanco,519
2023-01-26,Mariana Pérez,Fitpass,Chair,Chair,0,Sí,Condesa,239
2023-01-26,Andrea González,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4180
2023-01-26,Fernanda Morales,Fitpass,Reformer,Reformer,0,Sí,Roma,205
2023-01-27,Camila Gómez,Paquete,Reformer,Reformer,12,No,Polanco,4249
2023-01-27,Luis Jiménez,Fitpass,Chair,Chair,0,Sí,Roma,226
2023-01-27,Lucía Morales,Paquete,Chair,Chair,24,No,Roma,8041
2023-01-27,Camila Gutiérrez,Paquete,Reformer,Reformer,12,No,Condesa,4127
2023-01-27,Ximena Gutiérrez,Paquete,Reformer,Reformer,12,No,Polanco,4178
2023-01-27,Alejandro Pérez,Fitpass,Reformer,Reformer,0,Sí,Condesa,205
2023-01-27,Fernando Reyes,Paquete,Cadillac,Cadillac,8,No,Roma,3052
2023-01-27,Fernanda Jiménez,Fitpass,Chair,Chair,0,Sí,Roma,236
2023-01-27,Camila Ramírez,Paquete,Cadillac,Cadillac,24,No,Polanco,8107
2023-01-27,Ximena Gómez,Paquete,Mat Pilates,Ninguno,8,No,Roma,2995
2023-01-27,Miguel Reyes,Paquete,Reformer,Reformer,24,No,Roma,8557
2023-01-27,Alejandro Gómez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3109
2023-01-27,María Rodríguez,Fitpass,Reformer,Reformer,0,Sí,Roma,225
2023-01-27,Laura Vázquez,Paquete,Reformer,Reformer,12,No,Roma,4619
2023-01-27,Victoria Cruz,Paquete,Chair,Chair,12,No,Condesa,4404
2023-01-27,Laura Sánchez,Fitpass,Reformer,Reformer,0,Sí,Polanco,185
2023-01-27,Natalia González,Paquete,Reformer,Reformer,12,No,Roma,4129
2023-01-27,Alejandro Reyes,Fitpass,Cadillac,Cadillac,0,Sí,Roma,185
2023-01-27,Alejandro Gómez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,237
2023-01-27,Victoria Gutiérrez,Fitpass,Chair,Chair,0,Sí,Condesa,199
2023-01-28,Claudia Reyes,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,236
2023-01-28,Sofía García,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,207
2023-01-28,Mariana Díaz,Clase Individual,Reformer,Reformer,0,No,Condesa,503
2023-01-28,Regina Martínez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,469
2023-01-28,Victoria Mendoza,Paquete,Cadillac,Cadillac,12,No,Roma,4278
2023-01-28,María Morales,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,223
2023-01-28,Diego Reyes,Fitpass,Chair,Chair,0,Sí,Roma,225
2023-01-28,Renata Mendoza,Clase Individual,Reformer,Reformer,0,No,Condesa,428
2023-01-28,Daniela Morales,Clase Individual,Reformer,Reformer,0,No,Condesa,485
2023-01-28,Diego Martínez,Paquete,Mat Pilates,Ninguno,12,No,Roma,4149
2023-01-28,Sofía Reyes,Paquete,Chair,Chair,8,No,Condesa,3205
2023-01-28,Victoria Pérez,Fitpass,Chair,Chair,0,Sí,Condesa,235
2023-01-28,Laura Díaz,Paquete,Reformer,Reformer,12,No,Polanco,4205
2023-01-28,Claudia Pérez,Fitpass,Reformer,Reformer,0,Sí,Polanco,187
2023-01-29,Camila Flores,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,492
2023-01-29,Paula Morales,Clase Individual,Chair,Chair,0,No,Roma,435
2023-01-29,Valeria Vázquez,Paquete,Mat Pilates,Ninguno,8,No,Roma,3028
2023-01-29,Carlos Reyes,Paquete,Cadillac,Cadillac,12,No,Polanco,4691
2023-01-29,Natalia Torres,Fitpass,Chair,Chair,0,Sí,Roma,221
2023-01-29,Paula Reyes,Fitpass,Reformer,Reformer,0,Sí,Condesa,231
2023-01-29,Fernanda García,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,407
2023-01-29,Carlos García,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,183
2023-01-30,Gabriela Flores,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,191
2023-01-30,Victoria Mendoza,Fitpass,Reformer,Reformer,0,Sí,Roma,239
2023-01-30,Paula Gutiérrez,Paquete,Chair,Chair,8,No,Condesa,3150
2023-01-30,Javier Mendoza,Fitpass,Reformer,Reformer,0,Sí,Polanco,221
2023-01-30,Valeria Díaz,Paquete,Reformer,Reformer,24,No,Condesa,8688
2023-01-30,Lucía Vázquez,Paquete,Cadillac,Cadillac,8,No,Roma,3048
2023-01-30,Mateo Reyes,Paquete,Reformer,Reformer,24,No,Roma,8588
2023-01-30,Andrea Martínez,Paquete,Reformer,Reformer,24,No,Condesa,8015
2023-01-30,Rodrigo Gómez,Paquete,Reformer,Reformer,8,No,Roma,3297
2023-01-30,Fernando Hernández,Fitpass,Reformer,Reformer,0,Sí,Condesa,206
2023-01-30,Andrea Vázquez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,500
2023-01-31,Ximena Morales,Fitpass,Reformer,Reformer,0,Sí,Polanco,205
2023-01-31,María Reyes,Clase Individual,Reformer,Reformer,0,No,Roma,492
2023-01-31,Claudia Morales,Clase Individual,Reformer,Reformer,0,No,Condesa,466
2023-01-31,Mateo Gómez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,225
2023-01-31,María Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,211
2023-01-31,Sofía López,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,204
2023-01-31,Mariana Flores,Fitpass,Reformer,Reformer,0,Sí,Condesa,224
2023-02-01,Valeria González,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,202
2023-02-01,Alejandro López,Fitpass,Chair,Chair,0,Sí,Polanco,239
2023-02-01,Laura Sánchez,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,502
2023-02-01,Daniela Morales,Clase Individual,Chair,Chair,0,No,Condesa,434
2023-02-01,Carlos Vázquez,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,201
2023-02-01,Paula Martínez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,224
2023-02-01,Gabriela Jiménez,Paquete,Cadillac,Cadillac,8,No,Polanco,3292
2023-02-01,Carlos García,Paquete,Cadillac,Cadillac,12,No,Condesa,4483
2023-02-01,Mariana Flores,Paquete,Reformer,Reformer,8,No,Condesa,2915
2023-02-02,Fernando Gómez,Paquete,Chair,Chair,8,No,Roma,2985
2023-02-02,Paula Sánchez,Paquete,Chair,Chair,8,No,Condesa,3213
2023-02-02,Javier Torres,Paquete,Cadillac,Cadillac,8,No,Roma,3271
2023-02-02,Ximena Morales,Clase Individual,Reformer,Reformer,0,No,Condesa,490
2023-02-02,Lucía Díaz,Paquete,Reformer,Reformer,8,No,Polanco,3265
2023-02-02,Claudia Cruz,Fitpass,Chair,Chair,0,Sí,Condesa,192
2023-02-02,Sofía Rodríguez,Paquete,Cadillac,Cadillac,8,No,Condesa,3164
2023-02-02,Renata Sánchez,Paquete,Reformer,Reformer,12,No,Roma,4279
2023-02-02,Mariana Gómez,Paquete,Chair,Chair,8,No,Roma,3012
2023-02-02,Fernando Martínez,Fitpass,Chair,Chair,0,Sí,Polanco,213
2023-02-02,Claudia García,Paquete,Chair,Chair,24,No,Polanco,8127
2023-02-02,Javier Gutiérrez,Paquete,Chair,Chair,8,No,Condesa,3241
2023-02-02,Santiago Pérez,Fitpass,Reformer,Reformer,0,Sí,Roma,198
2023-02-03,Ximena Gutiérrez,Fitpass,Reformer,Reformer,0,Sí,Roma,202
2023-02-03,Valeria Pérez,Clase Individual,Chair,Chair,0,No,Roma,411
2023-02-03,Diego Torres,Paquete,Reformer,Reformer,8,No,Condesa,3001
2023-02-03,Javier Jiménez,Fitpass,Reformer,Reformer,0,Sí,Roma,194
2023-02-03,Fernando Gutiérrez,Paquete,Reformer,Reformer,8,No,Condesa,3239
2023-02-03,Lucía Gutiérrez,Paquete,Chair,Chair,24,No,Roma,8528
2023-02-03,Andrea Sánchez,Fitpass,Chair,Chair,0,Sí,Polanco,191
2023-02-03,Fernanda González,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,434
2023-02-03,Javier Torres,Paquete,Reformer,Reformer,8,No,Polanco,3265
2023-02-03,Carolina Hernández,Fitpass,Reformer,Reformer,0,Sí,Polanco,238
2023-02-03,Paula Reyes,Fitpass,Chair,Chair,0,Sí,Polanco,203
2023-02-03,Ana Pérez,Paquete,Reformer,Reformer,8,No,Roma,3225
2023-02-03,Renata Sánchez,Clase Individual,Cadillac,Cadillac,0,No,Roma,432
2023-02-04,Carolina Torres,Fitpass,Chair,Chair,0,Sí,Roma,192
2023-02-04,Carolina Díaz,Paquete,Reformer,Reformer,12,No,Polanco,4443
2023-02-04,Carolina Ramírez,Fitpass,Chair,Chair,0,Sí,Polanco,199
2023-02-04,Sofía Rodríguez,Paquete,Cadillac,Cadillac,12,No,Polanco,4153
2023-02-04,Rodrigo Cruz,Paquete,Reformer,Reformer,8,No,Polanco,3046
2023-02-04,Santiago Reyes,Clase Individual,Cadillac,Cadillac,0,No,Polanco,495
2023-02-04,Javier Hernández,Fitpass,Reformer,Reformer,0,Sí,Condesa,199
2023-02-04,Miguel Ramírez,Fitpass,Reformer,Reformer,0,Sí,Polanco,215
2023-02-04,Carlos Díaz,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3259
2023-02-04,Regina Jiménez,Fitpass,Chair,Chair,0,Sí,Roma,236
2023-02-04,Laura Ramírez,Fitpass,Reformer,Reformer,0,Sí,Condesa,203
2023-02-04,Alejandro Flores,Paquete,Chair,Chair,8,No,Condesa,3177
2023-02-04,Natalia Hernández,Clase Individual,Cadillac,Cadillac,0,No,Polanco,478
2023-02-04,Santiago Vázquez,Clase Individual,Chair,Chair,0,No,Condesa,496
2023-02-04,Valeria Hernández,Paquete,Chair,Chair,12,No,Polanco,4353
2023-02-05,Lucía Jiménez,Paquete,Reformer,Reformer,12,No,Roma,4481
2023-02-05,Carolina Torres,Paquete,Reformer,Reformer,24,No,Roma,8143
2023-02-05,Miguel Pérez,Paquete,Reformer,Reformer,8,No,Condesa,2930
2023-02-05,Carlos Morales,Paquete,Cadillac,Cadillac,8,No,Polanco,3129
2023-02-05,Miguel Rodríguez,Paquete,Reformer,Reformer,24,No,Roma,8778
2023-02-05,Fernanda Torres,Fitpass,Reformer,Reformer,0,Sí,Condesa,223
2023-02-05,Camila Flores,Paquete,Reformer,Reformer,8,No,Polanco,3063
2023-02-05,Natalia Gutiérrez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3075
2023-02-05,Ana Martínez,Paquete,Chair,Chair,24,No,Roma,8062
2023-02-05,Fernanda Pérez,Fitpass,Chair,Chair,0,Sí,Polanco,180
2023-02-05,Fernanda Cruz,Paquete,Reformer,Reformer,8,No,Polanco,3285
2023-02-06,Claudia González,Paquete,Reformer,Reformer,8,No,Roma,3277
2023-02-06,Luis Díaz,Fitpass,Reformer,Reformer,0,Sí,Roma,215
2023-02-06,Victoria Pérez,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,432
2023-02-06,Gabriela Martínez,Paquete,Chair,Chair,8,No,Polanco,3049
2023-02-06,Lucía Pérez,Clase Individual,Reformer,Reformer,0,No,Condesa,388
2023-02-06,Rodrigo García,Paquete,Chair,Chair,8,No,Polanco,3255
2023-02-06,Daniela Mendoza,Paquete,Chair,Chair,12,No,Condesa,4141
2023-02-06,Ximena Flores,Paquete,Reformer,Reformer,12,No,Condesa,4297
2023-02-06,Mateo Vázquez,Paquete,Mat Pilates,Ninguno,24,No,Roma,8105
2023-02-06,Renata González,Paquete,Chair,Chair,12,No,Polanco,4147
2023-02-07,Camila Flores,Paquete,Reformer,Reformer,8,No,Condesa,2975
2023-02-07,Valeria Gómez,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,451
2023-02-07,Carolina Cruz,Paquete,Cadillac,Cadillac,12,No,Roma,4698
2023-02-07,Regina López,Paquete,Reformer,Reformer,8,No,Condesa,3114
2023-02-07,Andrea Morales,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,423
2023-02-07,María Pérez,Fitpass,Reformer,Reformer,0,Sí,Polanco,213
2023-02-07,Paula Cruz,Paquete,Reformer,Reformer,24,No,Polanco,8425
2023-02-07,Renata Flores,Paquete,Mat Pilates,Ninguno,12,No,Roma,4459
2023-02-07,María Díaz,Paquete,Mat Pilates,Ninguno,24,No,Condesa,8093
2023-02-08,Carolina Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,204
2023-02-08,Sofía Mendoza,Paquete,Chair,Chair,24,No,Condesa,8748
2023-02-08,Gabriela González,Paquete,Mat Pilates,Ninguno,8,No,Roma,3101
2023-02-08,Sofía López,Paquete,Mat Pilates,Ninguno,12,No,Roma,4608
2023-02-08,Carlos Reyes,Clase Individual,Reformer,Reformer,0,No,Polanco,441
2023-02-08,Claudia Torres,Paquete,Reformer,Reformer,8,No,Roma,3056
2023-02-08,Natalia Reyes,Paquete,Reformer,Reformer,24,No,Roma,8227
2023-02-08,Laura Díaz,Fitpass,Reformer,Reformer,0,Sí,Roma,208
2023-02-08,Laura Reyes,Fitpass,Reformer,Reformer,0,Sí,Condesa,239
2023-02-09,Ximena Gutiérrez,Paquete,Reformer,Reformer,8,No,Condesa,3221
2023-02-09,Fernando Sánchez,Paquete,Reformer,Reformer,12,No,Condesa,4235
2023-02-09,Mariana López,Paquete,Mat Pilates,Ninguno,24,No,Roma,7989
2023-02-09,Gabriela Hernández,Paquete,Reformer,Reformer,8,No,Polanco,3277
2023-02-09,Claudia Pérez,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4405
2023-02-09,Mariana Cruz,Paquete,Reformer,Reformer,8,No,Polanco,2915
2023-02-09,Ximena Flores,Fitpass,Reformer,Reformer,0,Sí,Roma,227
2023-02-09,Mariana Jiménez,Paquete,Mat Pilates,Ninguno,8,No,Roma,3192
2023-02-09,Valeria Pérez,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,201
2023-02-09,Ximena Pérez,Clase Individual,Reformer,Reformer,0,No,Polanco,475
2023-02-09,Diego Reyes,Paquete,Reformer,Reformer,8,No,Condesa,3188
2023-02-09,Ximena García,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,195
2023-02-09,Fernanda Morales,Paquete,Reformer,Reformer,12,No,Roma,4617
2023-02-09,María Gómez,Fitpass,Chair,Chair,0,Sí,Roma,221
2023-02-10,Lucía Torres,Paquete,Reformer,Reformer,8,No,Polanco,3130
2023-02-10,Victoria Reyes,Paquete,Reformer,Reformer,8,No,Polanco,3101
2023-02-10,Luis Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Roma,396
2023-02-10,Paula Ramírez,Fitpass,Reformer,Reformer,0,Sí,Roma,234
2023-02-10,Mariana Mendoza,Fitpass,Reformer,Reformer,0,Sí,Roma,240
2023-02-10,Rodrigo Cruz,Paquete,Reformer,Reformer,12,No,Roma,4348
2023-02-10,Daniela López,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,234
2023-02-11,Rodrigo Gutiérrez,Paquete,Chair,Chair,8,No,Condesa,3092
2023-02-11,Regina Torres,Paquete,Reformer,Reformer,8,No,Roma,3041
2023-02-11,Victoria González,Clase Individual,Reformer,Reformer,0,No,Condesa,450
2023-02-11,Carolina Cruz,Paquete,Mat Pilates,Ninguno,12,No,Roma,4547
2023-02-12,Javier Rodríguez,Fitpass,Reformer,Reformer,0,Sí,Polanco,214
2023-02-12,Valeria Martínez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,446
2023-02-12,Carolina Díaz,Fitpass,Reformer,Reformer,0,Sí,Polanco,199
2023-02-12,Victoria Mendoza,Fitpass,Reformer,Reformer,0,Sí,Condesa,186
2023-02-12,Renata López,Paquete,Cadillac,Cadillac,24,No,Polanco,8235
2023-02-12,Mariana Flores,Clase Individual,Cadillac,Cadillac,0,No,Polanco,402
2023-02-12,Daniela Pérez,Paquete,Cadillac,Cadillac,12,No,Roma,4277
2023-02-12,Claudia Díaz,Clase Individual,Cadillac,Cadillac,0,No,Roma,487
2023-02-12,Mariana Díaz,Clase Individual,Reformer,Reformer,0,No,Roma,422
2023-02-12,Andrea Torres,Fitpass,Chair,Chair,0,Sí,Roma,191
2023-02-12,Valeria García,Paquete,Reformer,Reformer,12,No,Roma,4186
2023-02-12,Ana López,Paquete,Cadillac,Cadillac,8,No,Roma,3290
2023-02-13,Fernanda Vázquez,Fitpass,Chair,Chair,0,Sí,Polanco,227
2023-02-13,María Flores,Fitpass,Reformer,Reformer,0,Sí,Condesa,202
2023-02-13,Santiago Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Polanco,456
2023-02-13,Renata Vázquez,Paquete,Reformer,Reformer,12,No,Condesa,4681
2023-02-13,Lucía Reyes,Paquete,Chair,Chair,12,No,Roma,4204
2023-02-13,Mariana Reyes,Paquete,Cadillac,Cadillac,12,No,Polanco,4131
2023-02-13,Natalia Díaz,Fitpass,Chair,Chair,0,Sí,Polanco,196
2023-02-13,Mateo López,Fitpass,Reformer,Reformer,0,Sí,Condesa,200
2023-02-13,Daniela Ramírez,Clase Individual,Cadillac,Cadillac,0,No,Roma,457
2023-02-13,Gabriela Sánchez,Paquete,Reformer,Reformer,12,No,Condesa,4660
2023-02-13,Fernanda Gutiérrez,Paquete,Chair,Chair,8,No,Condesa,3255
2023-02-13,Regina Mendoza,Paquete,Reformer,Reformer,8,No,Roma,3248
2023-02-13,Fernanda Pérez,Paquete,Mat Pilates,Ninguno,8,No,Roma,3044
2023-02-13,Miguel Flores,Fitpass,Reformer,Reformer,0,Sí,Polanco,221
2023-02-14,Regina Rodríguez,Paquete,Mat Pilates,Ninguno,12,No,Roma,4586
2023-02-14,Daniela Martínez,Paquete,Cadillac,Cadillac,8,No,Condesa,3221
2023-02-14,Santiago Hernández,Paquete,Reformer,Reformer,12,No,Roma,4459
2023-02-14,Paula Díaz,Fitpass,Reformer,Reformer,0,Sí,Condesa,220
2023-02-14,Paula Vázquez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,218
2023-02-14,Mateo Díaz,Paquete,Reformer,Reformer,24,No,Roma,8466
2023-02-14,Andrea Jiménez,Paquete,Cadillac,Cadillac,12,No,Condesa,4653
2023-02-14,Rodrigo Mendoza,Fitpass,Reformer,Reformer,0,Sí,Condesa,202
2023-02-14,Victoria Pérez,Paquete,Reformer,Reformer,8,No,Condesa,3011
2023-02-14,Luis Jiménez,Clase Individual,Chair,Chair,0,No,Condesa,405
2023-02-14,Daniela González,Paquete,Chair,Chair,12,No,Roma,4342
2023-02-15,Fernanda Morales,Paquete,Reformer,Reformer,8,No,Roma,3152
2023-02-15,Carlos López,Fitpass,Reformer,Reformer,0,Sí,Condesa,195
2023-02-15,Fernando Sánchez,Paquete,Mat Pilates,Ninguno,12,No,Roma,4342
2023-02-15,Lucía Hernández,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,190
2023-02-15,Sofía Morales,Paquete,Cadillac,Cadillac,12,No,Polanco,4192
2023-02-15,Andrea Cruz,Fitpass,Reformer,Reformer,0,Sí,Condesa,209
2023-02-15,Carolina Sánchez,Clase Individual,Chair,Chair,0,No,Roma,442
2023-02-15,Mateo Morales,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,240
2023-02-15,Javier Hernández,Fitpass,Reformer,Reformer,0,Sí,Polanco,214
2023-02-16,Mariana Torres,Paquete,Chair,Chair,24,No,Roma,8175
2023-02-16,Fernanda González,Clase Individual,Reformer,Reformer,0,No,Condesa,422
2023-02-16,Mateo Flores,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,437
2023-02-16,Paula García,Paquete,Reformer,Reformer,8,No,Polanco,2972
2023-02-16,Miguel Reyes,Paquete,Reformer,Reformer,8,No,Roma,3035
2023-02-16,Carolina Díaz,Clase Individual,Cadillac,Cadillac,0,No,Roma,397
2023-02-16,Daniela Morales,Clase Individual,Reformer,Reformer,0,No,Polanco,507
2023-02-16,Regina López,Fitpass,Reformer,Reformer,0,Sí,Condesa,217
2023-02-17,Diego López,Paquete,Reformer,Reformer,8,No,Condesa,3037
2023-02-17,Santiago Díaz,Paquete,Reformer,Reformer,12,No,Roma,4197
2023-02-17,Ana Mendoza,Fitpass,Reformer,Reformer,0,Sí,Roma,180
2023-02-17,Fernanda Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,191
2023-02-17,Carolina Ramírez,Fitpass,Reformer,Reformer,0,Sí,Roma,183
2023-02-17,Victoria González,Clase Individual,Reformer,Reformer,0,No,Polanco,459
2023-02-17,Gabriela Vázquez,Paquete,Cadillac,Cadillac,8,No,Condesa,3269
2023-02-18,Renata Sánchez,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,389
2023-02-18,Daniela Rodríguez,Clase Individual,Reformer,Reformer,0,No,Roma,502
2023-02-18,Laura Mendoza,Paquete,Cadillac,Cadillac,12,No,Condesa,4384
2023-02-18,Ximena Torres,Paquete,Reformer,Reformer,12,No,Roma,4389
2023-02-18,Miguel Gutiérrez,Paquete,Chair,Chair,8,No,Condesa,3289
2023-02-18,Diego Hernández,Clase Individual,Cadillac,Cadillac,0,No,Roma,451
2023-02-18,Ximena Hernández,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,477
2023-02-18,Natalia Martínez,Clase Individual,Reformer,Reformer,0,No,Condesa,431
2023-02-18,Natalia López,Clase Individual,Chair,Chair,0,No,Condesa,406
2023-02-19,Alejandro Torres,Paquete,Mat Pilates,Ninguno,12,No,Roma,4167
2023-02-19,Fernanda González,Paquete,Reformer,Reformer,24,No,Condesa,8692
2023-02-19,Camila Díaz,Paquete,Reformer,Reformer,8,No,Polanco,3016
2023-02-19,Mariana Torres,Paquete,Reformer,Reformer,24,No,Condesa,8092
2023-02-19,Ana Martínez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,199
2023-02-19,Laura Ramírez,Paquete,Reformer,Reformer,12,No,Roma,4497
2023-02-19,Fernando Reyes,Paquete,Cadillac,Cadillac,8,No,Condesa,3275
2023-02-19,María Gómez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,207
2023-02-19,Ximena Ramírez,Fitpass,Reformer,Reformer,0,Sí,Roma,220
2023-02-19,Carolina Martínez,Paquete,Reformer,Reformer,8,No,Condesa,2957
2023-02-19,Daniela Ramírez,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,232
2023-02-19,Claudia Gómez,Clase Individual,Reformer,Reformer,0,No,Condesa,458
2023-02-20,Camila González,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,222
2023-02-20,Fernanda Díaz,Paquete,Chair,Chair,12,No,Roma,4127
2023-02-20,Laura Flores,Fitpass,Reformer,Reformer,0,Sí,Roma,183
2023-02-20,Paula Torres,Clase Individual,Reformer,Reformer,0,No,Roma,450
2023-02-20,Luis García,Clase Individual,Reformer,Reformer,0,No,Condesa,469
2023-02-20,Daniela Martínez,Paquete,Reformer,Reformer,12,No,Roma,4448
2023-02-21,Alejandro Reyes,Paquete,Reformer,Reformer,24,No,Roma,7994
2023-02-21,Paula Gutiérrez,Paquete,Cadillac,Cadillac,12,No,Polanco,4108
2023-02-21,Daniela Pérez,Paquete,Reformer,Reformer,8,No,Roma,2904
2023-02-21,Alejandro Sánchez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,236
2023-02-21,Alejandro Flores,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,218
2023-02-21,Ximena Hernández,Paquete,Cadillac,Cadillac,8,No,Polanco,2947
2023-02-21,Luis Reyes,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,184
2023-02-21,Carlos Ramírez,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,383
2023-02-21,Ximena Gutiérrez,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,206
2023-02-21,Miguel González,Paquete,Reformer,Reformer,24,No,Roma,8384
2023-02-21,Lucía Martínez,Paquete,Mat Pilates,Ninguno,24,No,Condesa,7916
2023-02-22,Ana Vázquez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,188
2023-02-22,Sofía González,Paquete,Reformer,Reformer,8,No,Roma,2943
2023-02-22,Daniela López,Fitpass,Reformer,Reformer,0,Sí,Roma,184
2023-02-22,Daniela Gómez,Clase Individual,Reformer,Reformer,0,No,Polanco,405
2023-02-23,Regina Díaz,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,230
2023-02-23,Laura Gómez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,229
2023-02-23,Gabriela Mendoza,Clase Individual,Reformer,Reformer,0,No,Condesa,464
2023-02-23,Daniela Hernández,Paquete,Reformer,Reformer,12,No,Roma,4533
2023-02-23,Claudia García,Paquete,Cadillac,Cadillac,12,No,Roma,4425
2023-02-23,Claudia Hernández,Fitpass,Reformer,Reformer,0,Sí,Polanco,194
2023-02-23,Carolina López,Paquete,Reformer,Reformer,12,No,Condesa,4128
2023-02-23,Mateo Cruz,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,216
2023-02-23,Diego García,Paquete,Mat Pilates,Ninguno,24,No,Roma,8764
2023-02-23,Claudia González,Clase Individual,Reformer,Reformer,0,No,Polanco,501
2023-02-23,Regina Vázquez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,439
2023-02-23,Natalia Cruz,Fitpass,Reformer,Reformer,0,Sí,Roma,221
2023-02-23,Laura Jiménez,Paquete,Reformer,Reformer,12,No,Polanco,4532
